ï»¿College_id,College_name,survey_year,faculty_name,department_name,levell,programme_id,programme,discipline_group_id,discipline_group,discipline,type,year,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,passion_interest
25851,Sri Sai Degree College,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,M.P.Cs.,Self Financing,3,4295711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the natural world
* Interest in science, technology, engineering, and mathematics (STEM)
* Passion for problem-solving and critical thinking
* Desire to understand the fundamental principles of the universe
* Aspiration to contribute to scientific research and development
* Interest in healthcare and medical sciences
* Passion for environmental sustainability
* Desire to pursue careers in science, technology, or related fields
* Curiosity about the unknown and a thirst for knowledge
* Interest in exploring interdisciplinary fields that combine science with other disciplines"
13539,"Shyam Tara Mahila Mahavidyalaya, kosra, Mirzamurad, Varanasi",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,ARTS,Self Financing,3,4359212,321.0,321.0,20.0,20.0,0.0,0.0,0.0,0.0,341,341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Sociology
* Anthropology
* Psychology
* Political Science
* Economics
* Geography
* Art History
* Music
* Theatre
* Dance
* Writing
* Communication
* Culture
* Diversity
* Global Affairs
* Education
* Politics
* Law
* Social Justice
* Advocacy
* Leadership
* Research"
40127,Adventist College of Nursing,2015,,,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Nursing,Self Financing,1,4359319,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,39,34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in healthcare and improving patient outcomes
* Passion for helping others and making a positive impact on the lives of individuals
* Desire to work in a collaborative and multidisciplinary healthcare environment
* Fascination with the human body and its functions
* Empathy and compassion for those in need of medical care
* Strong desire to acquire scientific knowledge and clinical skills
* Commitment to lifelong learning and professional development
* Interest in specialized nursing areas, such as critical care, pediatrics, or geriatrics
* Seeking a challenging and rewarding career in the healthcare field"
41125,K.G. College of Arts and Science,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,information technology,Self Financing,3,4359373,10.0,10.0,8.0,5.0,0.0,0.0,74.0,52.0,92,67,,,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Science and Mathematics
* Exploring the natural world
* Medical or health-related careers
* Environmental issues
* Research and experimentation
* Technology and engineering
* Scientific problem-solving
* Curiosity about the world
* Desire to make a difference
* Love of learning"
8258,"ACKHM ICA COLLEGE, THOZHIYUR",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMPUTER APPLICATION,Self Financing,3,4359487,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Financial management
* Accounting
* Taxation
* Auditing
* Corporate finance
* Investment management
* Business analytics
* Marketing management
* Human resource management
* Entrepreneurship"
16595,Madha Engineering College,2015,,Mechanical Engineering,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,Mechanical,Self Financing,4,4359845,3.0,0.0,10.0,0.0,0.0,0.0,45.0,0.0,58,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,,"* Problem-solving
* Designing and building structures
* Creating and innovating new technologies
* Understanding and applying scientific principles
* Working in a team environment
* Managing complex projects
* Collaborating with experts
* Making a positive impact on society
* Pursuing a career in engineering"
13541,"Jagatpur P.G.College, Varanasi",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Science,Self Financing,3,4360045,106.0,19.0,17.0,2.0,3.0,1.0,118.0,20.0,244,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Mathematics
* Physics
* Chemistry
* Biology
* Zoology
* Botany
* Biotechnology
* Microbiology
* Environmental Science
* Computer Science
* Statistics
* Economics
* Psychology"
225,"DR. S. & S. S. GHANDHY GOVERNMENT ENGINEERING COLLEGE, SURAT 023",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,Civil,General,1,4361059,30.0,5.0,4.0,1.0,9.0,4.0,17.0,5.0,60,15,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for problem-solving
* Interest in designing and building things
* Curiosity about how machines and systems work
* Desire to make a difference in the world through engineering solutions
* Enjoyment of mathematics and science
* Aptitude for hands-on projects and experiments
* Leadership and teamwork skills
* Interest in sustainability and environmental protection
* Desire to pursue a career in engineering, research, or design
* Familiarity with engineering tools and software
* Confidence in analytical and critical thinking abilities
* Passion for innovation and creativity
* Willingness to work hard and learn new things"
14000,"Tatyasaheb Kore Dental College & Research Centre, Pargaon Hatkanangle, Kolhapur",2015,,,Under Graduate,49,B.D.S.-Bachelor of Dental Surgery,66,Dentistry,Local,General,2,4362221,44.0,28.0,6.0,5.0,0.0,0.0,10.0,8.0,60,41,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Interest in the field of dentistry
* Passion for helping others
* Desire to create positive changes in the community
* Fascination with the human mouth and its structures
* Aptitude for science and medicine
* Enjoys working with their hands
* Good communication and interpersonal skills
* Commitment to ongoing learning and professional development
* Desire to achieve financial success
* Interest in a career that offers job stability and growth opportunities"
45862,"ADSULS TECHNICAL CAMPUS Faculty Of Engineering & MBA, Chas, Ahmednagar",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,ALL,General,3,4362320,47.0,0.0,7.0,0.0,0.0,0.0,24.0,0.0,78,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in problem-solving and innovation
* Passion for designing and building
* Fascination with science and technology
* Desire to work on complex engineering projects
* Interest in working in a collaborative team environment
* Ambition to make a positive impact on society through engineering
* Strong analytical and critical thinking skills
* Creativity and imagination
* Hands-on experience in engineering or related fields
* Eagerness to learn and explore new technologies"
45862,"ADSULS TECHNICAL CAMPUS Faculty Of Engineering & MBA, Chas, Ahmednagar",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,19,Electrical Engineering,ALL,General,4,4362329,20.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,28,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity in solving complex technical problems
* Passion for designing and building structures
* Interest in understanding the principles of engineering mechanics
* Fascination with the latest technological advancements
* Desire to make a tangible impact on the world through engineering solutions
* Appreciation for mathematical and analytical thinking
* Enthusiasm for working with advanced technologies and software
* Interest in pursuing a career in the engineering field
* Desire to gain specialized knowledge in a particular engineering discipline, such as civil, mechanical, or electrical engineering"
19045,Mahishadal Raj College,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),112,Political Science,POLITICAL SCIENCE,General,3,4363532,20.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,22,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Psychology
* Economics
* Sociology
* Political Science
* Communications
* Fine Arts
* Music"
19045,Mahishadal Raj College,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,INDUSTRIAL CHEMISTRY,General,1,4363559,32.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,43,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the natural world
* Interest in science and mathematics
* Desire to understand scientific concepts
* Fascination with the human body and health
* Passion for technology and innovation
* Aspiration to work in scientific research or healthcare
* Interest in environmental conservation
* Desire to make a positive impact on the world
* Appreciation for the beauty and complexity of the universe
* Strong analytical and problem-solving skills
* Desire to learn and grow intellectually"
52605,RAM SAJEEVAN SAVITRI DEVI DEGREE COLLEGE,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,1,4365651,24.0,10.0,57.0,27.0,0.0,0.0,173.0,68.0,254,105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Philosophy
* Anthropology
* Sociology
* Art history
* Music
* Theater
* Classics
* Creative writing"
33874,"Shree Rahul Education Society Rahul B.Ed. College C/O Mother Mary's English High School, Rahul Park, Bhayandar (E)Thane - 401105",2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,EDUCATION,General,1,4366197,49.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,50,45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Desire to teach and make a positive impact on students
* Passion for education and the learning process
* Interest in child psychology and development
* Strong communication and interpersonal skills
* Ability to create and manage effective learning environments
* Commitment to inclusivity and meeting individual student needs
* Interest in educational theory and research
* Aspiration to lead and innovate in education
* Desire to prepare for a rewarding career in teaching"
50254,NOBEL INSTITUTE OF BUSINESS EXCELLENCE,2015,,,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,MANAGRMENT,General,1,4366396,19.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,24,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Business and finance
* Management and leadership
* Marketing and sales
* Data analysis and statistics
* International business
* Entrepreneurship
* Consulting
* Finance
* Marketing
* Human resources
* Operations management"
40077,Sanjay Gandhi Accidental Hospital & Research Center,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,188,Medical Science,Anesthesia Technology,General,4,4366663,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"*  Curiosity about the natural world
*  Interest in exploring scientific principles
*  Passion for solving real-world problems using scientific knowledge
*  Desire to understand the fundamental principles of biology, chemistry, physics, or mathematics
*  Aspirations for careers in research, academia, healthcare, or industry related to science
*  Fascination with the complexities of biological systems
*  Appreciation for the role of chemistry in everyday life
*  Interest in the laws of physics and their applications in technology
*  Intellectual curiosity and a thirst for knowledge in mathematical concepts
*  Analytical and problem-solving abilities
*  Strong foundation in math, science, and critical thinking skills"
11231,"Arts, Comm. & Science College UMADI",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,1,4366749,45.0,13.0,13.0,4.0,0.0,0.0,7.0,5.0,65,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Languages
* Philosophy
* Sociology
* Psychology
* Political science
* Economics
* Geography
* Anthropology
* Communication
* Journalism
* Art history
* Music history
* Theatre history
* Studio art
* Music
* Theatre"
25017,Sri Bharathi Engineering College for Women,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,CIVIL,Self Financing,1,4367944,0.0,0.0,5.0,5.0,0.0,0.0,9.0,9.0,14,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Mathematics and Science
* Problem-solving
* Engineering design
* Innovation
* Technology
* Computing
* Mechanical systems
* Electrical systems
* Structural analysis
* Robotics
* Automotive engineering
* Aerospace engineering
* Biomedical engineering
* Chemical engineering
* Civil engineering
* Computer engineering
* Electrical engineering
* Industrial engineering
* Materials engineering
* Mechanical engineering
* Software engineering"
47419,"GOVERNMENT DEGREE COLLGE, LONGTARAI VALLEY",2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),40,Bengali,Bengali,General,2,4368911,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,4,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Sociology
* Anthropology
* Psychology
* Social work
* Criminology
* Political science
* Economics
* Art history
* Music
* Theater
* Dance"
10249,"Chandigarh College of Hospitality, Landran",2015,,,Under Graduate,58,B.H.T.M.-Bachelor of Hotel and Tourism Management,57,Hotel Management,Hotel Management,Self Financing,2,4368967,30.0,6.0,2.0,2.0,1.0,1.0,7.0,3.0,40,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,,"* Passion for the hospitality industry
* Interest in providing exceptional customer service
* Appreciation of diverse cultures and perspectives
* Desire to work in a dynamic and fast-paced environment
* Strong teamwork and communication skills
* Interest in food, beverage, and event planning
* Eagerness to learn about tourism destinations and attractions
* Aspiration to become a leader in the hospitality sector
* Curiosity about the business aspects of hotels and tourism
* Desire to make a difference in the lives of guests"
49311,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,EI,General,4,4369047,20.0,0.0,13.0,4.0,0.0,0.0,15.0,5.0,48,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Engineering problem-solving and design
* Mathematics and science
* Innovation and creativity
* Technology and its applications
* Practical and hands-on learning
* Career opportunities in engineering and related fields
* Desire to make a positive impact on the world through engineering
* Interest in solving real-world problems using technology
* Passion for building and creating things
* Appreciation for the beauty and logic of engineering solutions"
8703,"Soma Subhadramma Ramangoud Arts & Commerce College for Women Station Road, Raichur-584 101",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,1,4369454,1.0,1.0,14.0,14.0,3.0,3.0,33.0,33.0,51,51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,"* Literature
* History
* Art
* Music
* Theatre
* Sociology
* Anthropology
* Linguistics
* Foreign languages
* Writing
* Communication
* Criticism
* Cultural studies
* Humanities
* Religion
* Media studies
* Women's studies
* Ethnic studies
* Disability studies
* Environmental studies
* Social justice"
6673,SHREE R K PATEL BCA COLLEGE NANIKADI,2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,bca,Self Financing,1,4369486,29.0,23.0,1.0,0.0,0.0,0.0,19.0,7.0,49,30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in computers and technology
* Passion for solving problems using logical thinking
* Desire to develop software applications
* Enthusiasm for learning programming languages
* Curiosity about the inner workings of computer systems
* Interest in web development and design
* Aspiration to pursue a career in the IT industry
* Desire to create innovative and user-friendly software"
22884,Govt. College of Engineering & Technology,2015,,Computer Engineering,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,Computer,General,2,4369615,21.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,26,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,"* Passion for problem-solving
* Interest in designing and building
* Enjoyment of mathematics and science
* Desire to make a difference in the world
* Aspiration to create new technologies
* Curiosity about how things work
* Fascination with the physical world
* Appreciation for innovation
* Commitment to quality and precision
* Strong work ethic
* Teamwork and collaboration skills"
22872,"Govt. College for Women, Parade Ground",2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer Sciences,General,1,4369839,35.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,36,36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Desire to understand the fundamental principles of computer science
* Interest in learning programming languages and software development tools
* Passion for solving complex problems using computational methods
* Curiosity about the latest advancements in information technology
* Interest in using computers to create innovative solutions
* Aspiration to pursue a career in the technology industry
* Desire to gain a strong foundation for further studies in computer science or related fields
* Interest in developing mobile applications or web-based systems
* Passion for designing and implementing database systems
* Desire to become a certified IT professional"
7108,Subhas Chandra Bose Centenary College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,HISTORY,General,2,4371574,489.0,262.0,132.0,22.0,8.0,4.0,450.0,57.0,1079,345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,323.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,245.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Humanities (e.g., history, literature, philosophy)
* Social sciences (e.g., anthropology, economics, political science)
* Languages and literature (e.g., English, French, Spanish)
* Arts (e.g., visual arts, music, theater)
* Culture and society
* Writing and communication
* Research and analysis
* Critical thinking and problem solving
* Creativity and expression
* Humanities and arts education
* Arts management and administration"
44376,"P. K. ROY MEMORIAL COLLEGE, DHANBAD",2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),93,Botany,BOTANY,General,2,4373543,7.0,4.0,1.0,0.0,2.0,0.0,5.0,1.0,15,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Scientific inquiry and experimentation
* Exploration of natural phenomena
* Understanding the principles of biology, chemistry, or physics
* Developing critical thinking and problem-solving skills
* Gaining a foundation for a career in science or technology
* Pursuing research and advanced studies in a specific scientific discipline
* Curiosity about the natural world and its processes
* Interest in solving real-world problems
* Appreciation for the role of science in society
* Desire to contribute to the advancement of scientific knowledge"
